Datalogfile:;R102_IBN_TORGUE
2016-08-02 17:14:57
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
2519;-0.00974465;-0.05949309;4.718712;-0.03230619;0.1300371;-0.5286932;;;
2520;-0.003302978;-0.07045234;4.719033;-0.03289106;0.1675601;-0.5219392;;;
2521;0.0105213;-0.03043273;4.70305;-0.02696399;0.2023388;-0.4943237;;;
2522;-0.01168427;-0.06625723;4.7346;-0.0212156;0.2222935;-0.5561978;;;
2523;-0.008220157;-0.04137319;4.727149;-0.01640509;0.251475;-0.5301073;;;
2524;-0.01176094;-0.06222512;4.709777;-0.01719058;0.2651649;-0.5202261;;;
2525;-0.01497027;-0.03083555;4.718069;-0.01289629;0.2759166;-0.5385355;;;
2526;-0.001672253;-0.03092523;4.71079;-0.008397835;0.2910686;-0.4664975;;;
2527;0.0009554505;-0.05004086;4.728163;-0.009171255;0.3052824;-0.4791481;;;
2528;-0.00555047;-0.05412361;4.715172;-0.00820627;0.3055925;-0.5262928;;;
2529;-0.02548147;-0.03909956;4.717633;0.0009295389;0.3094881;-0.4938558;;;
2530;-0.0173677;-0.03778434;4.707031;0.0007554824;0.3153318;-0.52034;;;
2531;-0.006648991;-0.06511299;4.722983;1.386686e-05;0.3136819;-0.5107462;;;
2532;-0.01261973;-0.05477073;4.70502;0.01053716;0.3076752;-0.4828551;;;
2533;0.0004680141;-0.0468113;4.716143;0.01294441;0.3092446;-0.5374112;;;
2534;-0.001159084;-0.06253124;4.717498;0.01826109;0.3069268;-0.5280232;;;
2535;-0.01201648;-0.03123162;4.743419;0.02010857;0.3054725;-0.5030739;;;
2536;-0.01036347;-0.03413108;4.712864;0.02083645;0.2965652;-0.522598;;;
2537;-0.01365289;-0.04428427;4.693762;0.02413766;0.2967361;-0.4924926;;;
2538;-0.005258371;-0.06364832;4.717611;0.02884562;0.3008154;-0.5519631;;;
2539;0.004291413;-0.07509284;4.713295;0.02728085;0.3022532;-0.5182353;;;
2540;-0.003964422;-0.05738061;4.721759;0.02509402;0.2892783;-0.5235676;;;
2541;0.002018557;-0.06503097;4.719579;0.03564669;0.2925812;-0.5537798;;;
2542;-0.0117147;-0.03662303;4.717578;0.03090425;0.297428;-0.5211461;;;
2543;-0.00402659;-0.07016632;4.725268;0.04065345;0.2892433;-0.5309109;;;
2544;0.0009947063;-0.03983212;4.729857;0.03597125;0.284401;-0.5172473;;;
2545;-0.003982115;-0.06612004;4.724875;0.04642667;0.2873794;-0.5197784;;;
2546;-0.01802856;-0.02829706;4.727278;0.04979562;0.2806112;-0.5090201;;;
2547;0.008817359;-0.02594062;4.711451;0.0507144;0.2817014;-0.5336065;;;
2548;-0.01389853;-0.07052178;4.715254;0.05380568;0.2812563;-0.5426731;;;
2549;-0.01103025;-0.0646088;4.72654;0.05317107;0.2701097;-0.5300901;;;
2550;-0.0106194;-0.05670631;4.738291;0.06025928;0.2639491;-0.5218524;;;
2551;-0.00855192;-0.04571812;4.716477;0.05202496;0.2734472;-0.5218444;;;
2552;-0.006170004;-0.06111174;4.714809;0.05556205;0.2691674;-0.5369689;;;
2553;-0.005099963;-0.06947728;4.715275;0.0583447;0.2670943;-0.5523692;;;
2554;-0.003083842;-0.0409389;4.738258;0.05845348;0.2572912;-0.502506;;;
2555;-0.008168384;-0.06713179;4.729897;0.06608559;0.2561343;-0.5241259;;;
2556;-0.01365305;-0.06053021;4.7049;0.05911531;0.2514539;-0.4947671;;;
2557;-0.007681512;-0.01716715;4.705727;0.06377325;0.2551844;-0.5432964;;;
2558;-0.002029542;-0.03665612;4.743867;0.05956808;0.2434088;-0.5554659;;;
2559;-0.004254804;-0.0329595;4.727829;0.06207075;0.2546663;-0.4906021;;;
2560;-0.0002645451;-0.03763488;4.729039;0.06619016;0.2470367;-0.5260062;;;
2561;-0.008341913;-0.07302758;4.734273;0.06086162;0.2499744;-0.5113313;;;
2562;-0.009543796;-0.04710798;4.720017;0.06445941;0.2345386;-0.5384888;;;
2563;-0.00246134;-0.03011975;4.718209;0.06169352;0.2454889;-0.5430521;;;
2564;-0.01450423;-0.06019882;4.696918;0.06192147;0.2436943;-0.5039449;;;
2565;-0.009579723;-0.03329542;4.721343;0.06082402;0.235694;-0.5276884;;;
2566;-0.002390626;-0.04249374;4.706381;0.06294824;0.2380235;-0.5291675;;;
2567;0.001682726;-0.0440069;4.701477;0.06099895;0.2264916;-0.5276208;;;
2568;-0.00881259;-0.05415695;4.712737;0.06154801;0.2284102;-0.5574586;;;
2569;-0.01504299;-0.06597885;4.729814;0.05760614;0.2409821;-0.5057929;;;
2570;0.003815742;-0.03918363;4.712593;0.05472763;0.2406771;-0.5129496;;;
2571;-0.002739414;-0.06711803;4.733562;0.05819444;0.2270283;-0.5318179;;;
2572;-0.01542468;-0.07118708;4.737067;0.05486634;0.2342293;-0.5184932;;;
2573;-0.004273231;-0.04447301;4.731959;0.05708744;0.2199257;-0.5335007;;;
2574;-0.004573778;-0.06207992;4.709677;0.05454113;0.2252661;-0.5042675;;;
2575;-0.006797445;-0.1027903;4.713402;0.05474405;0.2200098;-0.4708272;;;
2576;-0.006948872;-0.0673741;4.706136;0.04973619;0.2057411;-0.5315846;;;
2577;-0.007656713;-0.05151748;4.70921;0.05535828;0.2092196;-0.5091242;;;
2578;-0.004573655;-0.06530664;4.710413;0.05583267;0.2148583;-0.5007906;;;
2579;-0.008730672;-0.04278812;4.722054;0.04949154;0.2216236;-0.4879156;;;
2580;-0.0110666;-0.05271578;4.71186;0.05029606;0.2108379;-0.4975275;;;
2581;0.0003506868;-0.05898376;4.732659;0.04675817;0.2042715;-0.5467493;;;
2582;-0.01907495;-0.02593891;4.714032;0.05422753;0.2029982;-0.5165925;;;
2583;0.001742695;-0.04791939;4.729929;0.04852208;0.1963375;-0.5007035;;;
2584;-0.001173212;-0.06621013;4.731327;0.04936596;0.2063386;-0.4902616;;;
2585;-0.005093268;-0.0605747;4.719173;0.05244632;0.2051226;-0.5071419;;;
2586;-0.01653924;-0.06774192;4.707187;0.04642887;0.1959654;-0.5281984;;;
2587;0.004328574;-0.04392536;4.715927;0.04600035;0.1977464;-0.5142663;;;
2588;-0.01373038;-0.04522283;4.719575;0.04785282;0.1928372;-0.4778334;;;
2589;-0.0127662;-0.05012904;4.727579;0.04652604;0.1973841;-0.5080386;;;
2590;-0.01218397;-0.0541691;4.724001;0.05260773;0.1936795;-0.5010496;;;
2591;0.00218615;-0.04592909;4.712129;0.04208208;0.1853773;-0.5390316;;;
2592;0.004128566;-0.05797838;4.731814;0.04509538;0.1902246;-0.5092701;;;
2593;-0.02218731;-0.0717602;4.717329;0.04018311;0.1815633;-0.5020002;;;
2594;-0.004867397;-0.04646455;4.73006;0.04155017;0.1835368;-0.5069636;;;
2595;-0.007761663;-0.03230624;4.710505;0.03527658;0.1853902;-0.5383848;;;
2596;1.215725e-05;-0.04047944;4.707972;0.03874319;0.1733003;-0.5310512;;;
2597;-0.02850739;-0.06039514;4.720147;0.04228017;0.1859612;-0.4907256;;;
2598;-0.005870272;-0.04754493;4.714276;0.0356023;0.18007;-0.5286484;;;
2599;-0.005880606;-0.03133624;4.701529;0.03352037;0.1749218;-0.505326;;;
2600;-0.02182747;-0.03732441;4.719052;0.0372747;0.1759806;-0.5548919;;;
2601;-0.009847765;-0.03795196;4.721079;0.03643461;0.1659345;-0.5633081;;;
2602;-0.01603112;-0.04635259;4.73172;0.03276131;0.1662176;-0.5192199;;;
2603;-0.004546897;-0.0571089;4.725406;0.0304643;0.175424;-0.5374104;;;
2604;-0.008511565;-0.03468804;4.708732;0.03357154;0.1713543;-0.5169305;;;
2605;-0.007525348;-0.07036796;4.696599;0.03205755;0.1598726;-0.570626;;;
2606;-0.01471138;-0.02970383;4.710094;0.03863167;0.1592285;-0.580952;;;
2607;-0.02213034;-0.04546234;4.710586;0.03025245;0.1572018;-0.5011206;;;
2608;-0.0187406;-0.03853206;4.710486;0.03231368;0.1636034;-0.5365162;;;
2609;-0.01290338;-0.0510185;4.708191;0.03240713;0.1666505;-0.5259892;;;
2610;-0.0004592631;-0.03963501;4.715649;0.03514704;0.164207;-0.551222;;;
2611;-0.0005117654;-0.03558;4.708968;0.03035924;0.1585924;-0.5674457;;;
2612;0.00540265;-0.03722121;4.695178;0.03277516;0.1674135;-0.5089483;;;
2613;-0.0004974274;-0.04873487;4.720253;0.0325136;0.1582197;-0.4914766;;;
2614;-0.01588115;-0.05887359;4.721604;0.03047284;0.1562684;-0.5107269;;;
2615;-0.001735815;-0.03389816;4.716342;0.02748969;0.1495925;-0.5261644;;;
2616;-0.01638888;-0.02612017;4.709707;0.03019956;0.1501797;-0.5410174;;;
2617;-0.00847349;-0.02787202;4.719255;0.03491743;0.1587831;-0.5136508;;;
2618;-0.01058847;-0.02740975;4.717987;0.02738239;0.1539327;-0.5152987;;;
2619;-0.00910029;-0.04370784;4.724052;0.03137118;0.1538559;-0.5390502;;;
2620;0.003406912;-0.03788977;4.718606;0.03312725;0.1475736;-0.5380805;;;
2621;-0.006740103;-0.04653618;4.707699;0.02304837;0.1530578;-0.5275338;;;
2622;0.006849572;-0.02867643;4.72197;0.03376281;0.1416881;-0.5151277;;;
2623;-0.008015778;-0.03525293;4.726001;0.03004032;0.1415697;-0.5192691;;;
2624;-0.008779075;-0.0654041;4.719966;0.02833661;0.1500884;-0.5582569;;;
2625;0.0007221323;-0.06056882;4.71243;0.02594028;0.15253;-0.5497358;;;
2626;-0.008895121;-0.07128164;4.70885;0.03072574;0.1415788;-0.5364123;;;
2627;-0.006518392;-0.05979391;4.714171;0.02548806;0.1466249;-0.5469052;;;
2628;-0.01165838;-0.07282887;4.713874;0.02718422;0.1472147;-0.4988113;;;
2629;-0.01026828;-0.04464491;4.723581;0.02721518;0.1439345;-0.5633366;;;
2630;-0.01963517;-0.04809102;4.729102;0.02219515;0.1432981;-0.5263082;;;
2631;0.001224473;-0.06902321;4.717718;0.02064422;0.1428142;-0.5074447;;;
2632;-0.02171542;-0.05623409;4.724528;0.02481601;0.1391339;-0.5075979;;;
2633;-0.008153742;-0.06492837;4.708472;0.02594964;0.1524813;-0.5144193;;;
2634;-0.008685628;-0.044887;4.705383;0.02622829;0.1449604;-0.5503973;;;
2635;-0.010745;-0.01322831;4.72262;0.01879236;0.1342036;-0.5392029;;;
2636;-0.001569474;-0.05636135;4.714924;0.02358987;0.1404798;-0.4949669;;;
2637;-0.01309912;-0.05413822;4.717499;0.02462694;0.1433143;-0.4939358;;;
2638;0.005509754;-0.03996281;4.708847;0.02506478;0.1374223;-0.5498376;;;
2639;0.004926154;-0.06943617;4.728591;0.02225284;0.1388008;-0.5633321;;;
2640;-0.02192529;-0.0721473;4.714857;0.02166785;0.1385657;-0.5303003;;;
2641;-0.01173565;-0.04551727;4.719922;0.02078789;0.130863;-0.5226487;;;
2642;-0.01080856;-0.06389993;4.720434;0.02044485;0.1416274;-0.4985401;;;
2643;-0.01090191;-0.05473473;4.721552;0.01888941;0.1485821;-0.5595034;;;
2644;-0.007672887;-0.06808441;4.718119;0.0216517;0.1343191;-0.5659977;;;
2645;-0.009612385;-0.06458905;4.721972;0.020506;0.1401523;-0.5134351;;;
2646;-0.01037958;-0.03206762;4.707016;0.02089044;0.1479376;-0.5426519;;;
2647;-0.002084848;-0.06326259;4.715202;0.02215893;0.1332749;-0.4962274;;;
2648;-0.01432773;-0.06917496;4.726882;0.0165174;0.131563;-0.5523591;;;
2649;-0.01277278;-0.05721293;4.719729;0.01977439;0.1234762;-0.5679818;;;
2650;-0.004169356;-0.07692242;4.718177;0.01973208;0.1283082;-0.5208065;;;
2651;-0.01066187;-0.03104557;4.706894;0.02035175;0.1311596;-0.5241417;;;
2652;-0.01145524;-0.04740232;4.714817;0.01666715;0.1360814;-0.533981;;;
2653;-0.012811;-0.04431658;4.711373;0.01671454;0.1333047;-0.5672541;;;
2654;-0.0068034;-0.03228943;4.693429;0.01965402;0.1218328;-0.5756159;;;
2655;0.01073851;-0.05816162;4.716588;0.02196562;0.1282338;-0.5000311;;;
2656;-0.00364101;-0.06658464;4.71068;0.0165801;0.126355;-0.541243;;;
2657;-0.007608078;-0.04171368;4.715307;0.01498265;0.1377934;-0.5469017;;;
2658;-0.02290726;-0.06250369;4.730255;0.0226281;0.1296369;-0.5540338;;;
2659;-0.02254826;-0.06637328;4.714633;0.02025504;0.1262109;-0.5905658;;;
2660;-0.01177635;-0.06247513;4.71722;0.02003852;0.1249506;-0.5326661;;;
2661;-0.01632647;-0.0587311;4.731215;0.01528232;0.1274499;-0.5058956;;;
2662;0.0007584841;-0.07259124;4.714105;0.01777845;0.13397;-0.5621449;;;
2663;-0.009751588;-0.05552681;4.701494;0.01361271;0.1341507;-0.5724934;;;
2664;-0.01125786;-0.04439829;4.708624;0.02225125;0.1345248;-0.5484306;;;
2665;0.006287979;-0.05635086;4.724026;0.02501857;0.138462;-0.5132107;;;
2666;0.001229131;-0.05937228;4.715418;0.01847954;0.131625;-0.4937308;;;
2667;-0.009637121;-0.04934199;4.714414;0.01254938;0.131165;-0.570187;;;
2668;-0.009392441;-0.04821625;4.721836;0.01784384;0.1352461;-0.533105;;;
2669;-0.004685349;-0.05623429;4.713555;0.01555238;0.1344598;-0.5624681;;;
2670;-0.01204467;-0.06472542;4.709694;0.02124784;0.1347491;-0.5239769;;;
2671;-0.0002076724;-0.04301683;4.724174;0.01657902;0.1358386;-0.4934863;;;
2672;-0.006363979;-0.06265172;4.709086;0.01611709;0.1387045;-0.5065803;;;
2673;-0.0215853;-0.06232294;4.719803;0.01635061;0.1383461;-0.4222925;;;
2674;0.0001048647;-0.03657554;4.721789;0.01412941;0.1373646;-0.4500684;;;
2675;-0.009201098;-0.08183316;4.706894;0.01709595;0.1377669;-0.3710461;;;
2676;0.004688024;-0.04002698;4.699701;0.01671489;0.1399749;-0.3849698;;;
2677;-0.006202853;-0.0612585;4.7247;0.01205318;0.1451214;-0.3009421;;;
2678;-0.007562185;-0.04731568;4.707777;0.01094601;0.1446446;-0.2848021;;;
2679;-0.003540136;-0.07516533;4.718079;0.0185349;0.1390309;-0.3027856;;;
2680;-0.01419697;-0.05001613;4.719961;0.01335941;0.1435256;-0.26814;;;
2681;-0.01315348;-0.06314509;4.720201;0.01489313;0.1426732;-0.2559178;;;
2682;-0.003857118;-0.04356648;4.720498;0.01659099;0.1417366;-0.2282328;;;
2683;-0.0114384;-0.04595456;4.718514;0.01600208;0.1420406;-0.1931911;;;
2684;-0.002080525;-0.06603219;4.717109;0.01372676;0.1340795;-0.1906931;;;
2685;0.003284674;-0.07188881;4.72221;0.01493505;0.136857;-0.1716223;;;
2686;-0.003707142;-0.06079208;4.718969;0.01044803;0.1323101;-0.160451;;;
2687;-0.01030324;-0.06729007;4.714492;0.009612975;0.1333207;-0.1592358;;;
2688;0.0005089347;-0.04367288;4.719656;0.00991234;0.1302364;-0.1678838;;;
2689;-0.01052029;-0.06760301;4.718988;0.01285403;0.1294702;-0.1543674;;;
2690;-0.01548727;-0.0649443;4.706089;0.01020346;0.1276006;-0.1607594;;;
2691;-0.01948117;-0.05737602;4.709343;0.0128348;0.1256112;-0.1608877;;;
2692;-0.01362623;-0.04678015;4.714813;0.01053358;0.1300666;-0.1672598;;;
2693;-0.009617832;-0.06837431;4.718046;0.01278314;0.1300825;-0.1697662;;;
2694;0.003396272;-0.03521701;4.692995;0.005047145;0.1285381;-0.1666123;;;
2695;0.008447374;-0.06539378;4.725888;0.01254489;0.1160214;-0.1552999;;;
2696;-0.0183531;-0.03369579;4.740391;0.01104429;0.1233524;-0.1544899;;;
2697;-0.008905517;-0.06029363;4.735181;0.009420131;0.1255623;-0.1574874;;;
2698;-0.006161922;-0.07676391;4.71409;0.01353424;0.1202293;-0.1559849;;;
2699;-0.002670227;-0.08775517;4.710496;0.01312345;0.1145006;-0.1490566;;;
2700;-0.01041315;-0.05248095;4.704054;0.008672102;0.1112127;-0.1483626;;;
2701;-0.01537377;-0.04361017;4.709467;0.01656845;0.1202722;-0.1495448;;;
2702;-0.01022928;-0.03496911;4.718102;0.008251937;0.1160805;-0.1533632;;;
2703;-0.01019484;-0.0506312;4.711382;0.0102707;0.1110409;-0.1456045;;;
2704;0.002002032;-0.05495957;4.703732;0.006623213;0.1097091;-0.05339327;;;
2705;-0.01332558;-0.05030868;4.728724;0.008572573;0.1083459;0.08866037;;;
2706;0.002014225;-0.04705762;4.728;0.01042271;0.08796161;0.1951375;;;
2707;-0.006190828;-0.03747426;4.704967;0.01473056;0.05175347;0.2753066;;;
2708;-0.01061696;-0.06628643;4.712623;0.009024148;0.04270174;0.3463545;;;
2709;-0.01162469;-0.0598676;4.723324;0.01754845;0.02026243;0.4221697;;;
2710;-0.0008025736;-0.04096018;4.710674;0.00667505;0.001954238;0.4462864;;;
2711;-0.01309001;-0.04425658;4.717122;0.01358547;-0.02006704;0.4714465;;;
2712;-0.01336799;-0.05192028;4.716438;0.01034983;-0.03364334;0.4862443;;;
2713;-0.008210281;-0.0443918;4.699396;0.008068692;-0.05166506;0.5207411;;;
2714;-0.01398389;-0.06624902;4.736637;0.006672591;-0.07265436;0.5601542;;;
2715;-0.01698886;-0.05174174;4.712949;0.01022842;-0.09148426;0.5186487;;;
2716;-0.01885678;-0.07374965;4.71051;0.01143135;-0.1052001;0.4535093;;;
2717;-0.0002726393;-0.07498161;4.705989;0.01099862;-0.121323;0.5367495;;;
2718;-0.01315964;-0.05060527;4.727979;0.004480045;-0.1336809;0.5089884;;;
2719;-0.0127532;-0.07013983;4.712718;0.01162736;-0.1505889;0.4742348;;;
2720;-0.005930465;-0.04422764;4.710006;0.007352684;-0.1652872;0.5139667;;;
2721;-0.01556851;-0.07338983;4.696527;0.007460416;-0.181513;0.4596525;;;
2722;-0.007490865;-0.06143453;4.709044;0.005174892;-0.1913996;0.4630734;;;
2723;0.006832201;-0.04034483;4.719331;0.008487898;-0.213154;0.4510135;;;
2724;-0.005727038;-0.0457832;4.709927;0.006999444;-0.2242514;0.5089887;;;
2725;-0.006713804;-0.07154167;4.715237;0.01039662;-0.2445259;0.495133;;;
2726;-0.01520788;-0.07415692;4.709923;0.004906533;-0.2448882;0.4709554;;;
2727;-0.002985874;-0.04227233;4.711504;0.01057267;-0.252272;0.4514368;;;
2728;-0.005968304;-0.04579373;4.716249;0.008078835;-0.2594522;0.465216;;;
2729;-0.005052291;-0.04236837;4.713708;0.009667868;-0.2660179;0.491388;;;
2730;-0.004888473;-0.03504558;4.713953;0.006704456;-0.2641985;0.5029653;;;
2731;-0.01342455;-0.06381357;4.722589;0.005883322;-0.2738951;0.4693552;;;
2732;-0.011098;-0.0581744;4.713063;0.005578669;-0.2744374;0.43596;;;
2733;-0.01614018;-0.04869286;4.729559;0.007078699;-0.283866;0.4834418;;;
2734;-0.003653512;-0.06286063;4.719087;0.01086059;-0.2835613;0.5001779;;;
2735;-0.006431182;-0.04594202;4.726263;0.003570999;-0.2808148;0.4991877;;;
2736;-0.01605481;-0.04811037;4.701604;0.009766081;-0.26939;0.4631375;;;
2737;-0.004022888;-0.05666318;4.721306;0.008529921;-0.2676991;0.4469669;;;
2738;-0.003226855;-0.07431197;4.709767;0.01311705;-0.2627023;0.4806218;;;
2739;0.002249909;-0.034438;4.706058;0.006484218;-0.2501229;0.5290616;;;
2740;-0.002973268;-0.0685719;4.69437;0.01364756;-0.2645169;0.4636009;;;
2741;-0.01456909;-0.06553463;4.714421;0.01284185;-0.250976;0.5034128;;;
2742;-0.002643345;-0.06882754;4.72767;0.008678541;-0.2434723;0.4067383;;;
2743;-0.007667767;-0.06636218;4.704502;0.01263964;-0.2458486;0.5100499;;;
2744;-0.002710892;-0.04807894;4.706723;0.01343338;-0.2513431;0.4980866;;;
2745;0.001205544;-0.06413503;4.718646;0.004724987;-0.2371031;0.4738589;;;
2746;-0.0122431;-0.0624748;4.721545;0.006302462;-0.2361337;0.4876471;;;
2747;-0.01109782;-0.06631349;4.721493;0.006792965;-0.2310881;0.4462838;;;
2748;-0.009262413;-0.07071983;4.718543;0.00750135;-0.2335141;0.4876135;;;
2749;0.006300745;-0.02815874;4.714708;0.01141421;-0.2211005;0.5147666;;;
2750;0.002874414;-0.04246782;4.715443;0.006333841;-0.2263831;0.4316455;;;
2751;-0.007001314;-0.06846204;4.709054;0.0121396;-0.222672;0.4849797;;;
2752;-0.01111856;-0.03907591;4.710639;0.002410406;-0.2254528;0.4751194;;;
2753;0.008935614;-0.05094747;4.728601;0.005684358;-0.213791;0.4955519;;;
2754;-0.02182305;-0.05364154;4.713543;0.006472412;-0.217719;0.5121026;;;
2755;-0.01304097;-0.04185913;4.705939;0.01061556;-0.2070438;0.4559904;;;
2756;-0.01579067;-0.0614723;4.724393;0.001238834;-0.2009607;0.4823053;;;
2757;-0.005449794;-0.05349975;4.713473;0.004062015;-0.2039655;0.4653087;;;
2758;-0.006424427;-0.03507435;4.712231;0.005508512;-0.2009476;0.5036778;;;
2759;-0.004610725;-0.04263061;4.713195;0.008761902;-0.187325;0.4878778;;;
2760;-0.008488227;-0.06282838;4.724911;0.00450533;-0.1850552;0.4621446;;;
2761;-0.01161984;-0.04027298;4.715068;0.003478521;-0.1773547;0.4367862;;;
2762;0.001220697;-0.06495158;4.737673;0.002873481;-0.1791713;0.485765;;;
2763;-0.01095893;-0.03956277;4.704916;0.006734856;-0.1698936;0.4600248;;;
2764;-0.003940046;-0.04932086;4.713526;0.0007247817;-0.1679864;0.4836341;;;
2765;0.003812389;-0.04513663;4.70513;0.001535386;-0.1619501;0.4349911;;;
2766;-0.0205127;-0.07435076;4.71307;-0.0002568939;-0.1614761;0.4242798;;;
2767;-0.007243822;-0.03445941;4.715001;0.002937772;-0.1575151;0.4832834;;;
2768;-0.01926164;-0.07375613;4.703249;-0.0004865558;-0.1535268;0.5064956;;;
2769;-0.001124538;-0.04745147;4.707258;0.001330206;-0.1572087;0.4702203;;;
2770;-0.007764959;-0.06879289;4.73054;0.005996554;-0.1548463;0.4458509;;;
2771;-0.009236545;-0.07775703;4.717057;0.001906406;-0.1504905;0.4528216;;;
2772;-0.006022859;-0.0661599;4.701057;0.002625668;-0.1420382;0.4835527;;;
2773;-0.01223501;-0.02890047;4.694703;0.002563736;-0.1397041;0.5015978;;;
2774;-0.002958444;-0.05886037;4.685116;-0.002702109;-0.1308594;0.4690615;;;
2775;-0.01683501;-0.0695257;4.743662;0.002478556;-0.1319854;0.4686374;;;
2776;-0.01419048;-0.07105629;4.720934;-0.0004927359;-0.1287241;0.454933;;;
2777;-0.005570041;-0.04930428;4.712467;-0.003195905;-0.13155;0.4927457;;;
2778;-0.005618725;-0.05695645;4.705547;-0.005592562;-0.1214568;0.50491;;;
2779;-0.01633969;-0.05291866;4.714474;0.000553141;-0.1090136;0.4556899;;;
2780;0.0022277;-0.06305011;4.724317;-0.004891965;-0.1227516;0.4289429;;;
2781;-0.0130336;-0.06402278;4.718198;0.0002267714;-0.1202103;0.4882759;;;
2782;-0.003227202;-0.0405769;4.692344;-0.004053921;-0.1206899;0.476027;;;
2783;-0.008107256;-0.05751995;4.709195;0.001219556;-0.1137892;0.4891939;;;
2784;-0.01216688;-0.03260248;4.703561;-0.005627755;-0.1082021;0.4840392;;;
2785;-0.003218722;-0.0692999;4.711993;0.0003610651;-0.1115654;0.4415677;;;
2786;-0.008159427;-0.06993943;4.700405;-0.002878425;-0.1155679;0.4465279;;;
2787;-0.004007772;-0.04993794;4.722812;-0.003398691;-0.1047622;0.4006652;;;
2788;-0.01976084;-0.05284013;4.729384;0.0008054054;-0.1081769;0.3886995;;;
2789;-0.005133321;-0.06774138;4.70837;-0.003966767;-0.09935684;0.3052023;;;
2790;-0.01081935;-0.06561912;4.707358;-0.004830654;-0.1094228;0.3254096;;;
2791;-0.008203266;-0.05273079;4.720462;-0.002701996;-0.1023268;0.2632563;;;
2792;-0.01364132;-0.05664863;4.723608;0.0001379217;-0.1006743;0.2516685;;;
2793;-0.009243174;-0.06691467;4.709048;0.001487061;-0.09369132;0.2389116;;;
2794;0.000842739;-0.06817959;4.703775;-0.005718575;-0.1013423;0.2228079;;;
2795;-0.005178025;-0.04020849;4.722177;0.0005720485;-0.09744575;0.1923548;;;
2796;-0.01030306;-0.06545009;4.722789;-0.001140028;-0.08923712;0.1809801;;;
2797;-0.0007767393;-0.07110324;4.723539;-0.002564544;-0.08663176;0.1587851;;;
2798;-0.004989545;-0.06603862;4.710061;-0.004896065;-0.08561076;0.134065;;;
2799;0.004684795;-0.06439779;4.714767;-0.004034021;-0.0843701;0.1209234;;;
2800;-0.008294715;-0.06592648;4.724051;-0.002504326;-0.07879101;0.1241771;;;
2801;0.001458387;-0.07131644;4.70558;-0.001987186;-0.07684882;0.111446;;;
2802;-0.002362792;-0.07504423;4.700089;-0.0005781183;-0.07531177;0.102677;;;
2803;-0.006589985;-0.07135596;4.728776;0.000276121;-0.08182198;0.1028376;;;
2804;0.0008183757;-0.05467844;4.718457;0.0001496361;-0.06643879;0.1009395;;;
2805;-0.008596387;-0.0732889;4.704077;-0.006814974;-0.06436858;0.1001132;;;
2806;0.00216326;-0.0656369;4.707645;-0.006942637;-0.06444553;0.1003846;;;
2807;-0.01442794;-0.07350112;4.710688;-0.003147522;-0.06643794;0.09478185;;;
2808;-0.004868416;-0.07049248;4.69162;0.001781509;-0.06282389;0.09622586;;;
2809;0.003251004;-0.06929941;4.714897;-0.003379169;-0.05752817;0.0998126;;;
2810;-0.0005304362;-0.06506161;4.70979;-0.000995667;-0.0523457;0.09081744;;;
2811;-0.006212126;-0.0338842;4.710409;-0.002843968;-0.06107693;0.08435161;;;
2812;-0.007461538;-0.04876678;4.710718;0.001655843;-0.05391419;0.09286644;;;
2813;-0.01560444;-0.0460878;4.730125;-0.001196849;-0.05110145;0.08744811;;;
2814;-0.006448884;-0.06236179;4.719219;-0.001238884;-0.04676399;0.07601026;;;
2815;-0.005215963;-0.04621997;4.706703;0.0007035242;-0.04521907;0.09062465;;;
2816;0.0009671391;-0.03626243;4.716296;0.004071875;-0.04076801;0.08534832;;;
2817;0.01496581;-0.04309474;4.709075;0.0004832621;-0.03844665;0.08788593;;;
2818;-0.2503145;-0.1035696;4.520722;0.01220127;-0.05651856;0.08261543;;;
2819;-0.7145615;-0.4333626;3.665723;0.0898011;-0.1420605;0.1196989;;;
2820;-1.104995;-0.8032529;2.957615;0.1122579;-0.2340026;0.1483731;;;
2821;-1.574406;-0.9723631;2.403337;0.3204618;-0.3099695;0.1704932;;;
2822;-2.081457;-1.025134;2.252485;0.3914604;-0.3586944;0.1590115;;;
2823;-2.340834;-1.094458;1.909338;0.4238908;-0.4219915;0.1848348;;;
2824;-2.711106;-1.248587;1.445983;0.4820139;-0.4779499;0.2225088;;;
